AAEC	Mn	unicode
AAED	Mn	unicode
AAF6	Mn	unicode
ABE5	Mn	unicode
ABE8	Mn	unicode
ABED	Mn	unicode
D800	Cs	unicode
DB7F	Cs	unicode
DB80	Cs	unicode
DBFF	Cs	unicode
DC00	Cs	unicode
DFFF	Cs	unicode
FB1E	Mn	unicode
FE00	Mn	unicode
FE01	Mn	unicode
FE02	Mn	unicode
FE03	Mn	unicode
FE04	Mn	unicode
FE05	Mn	unicode
FE06	Mn	unicode
FE07	Mn	unicode
FE08	Mn	unicode
FE09	Mn	unicode
FE0A	Mn	unicode
FE0B	Mn	unicode
FE0C	Mn	unicode
FE0D	Mn	unicode
FE0E	Mn	unicode
FE0F	Mn	unicode
FE20	Mn	unicode
FE21	Mn	unicode
FE22	Mn	unicode
FE23	Mn	unicode
FE24	Mn	unicode
FE25	Mn	unicode
FE26	Mn	unicode
FE27	Mn	unicode
FE28	Mn	unicode
FE29	Mn	unicode
FE2A	Mn	unicode
FE2B	Mn	unicode
FE2C	Mn	unicode
FE2D	Mn	unicode
FE2E	Mn	unicode
FE2F	Mn	unicode
FEFF	Cf	both
FFA0	Lo	heuristic
FFF9	Cf	unicode
FFFA	Cf	unicode
FFFB	Cf	unicode
101FD	Mn	unicode
102E0	Mn	unicode
10376	Mn	unicode
10377	Mn	unicode
10378	Mn	unicode
10379	Mn	unicode
1037A	Mn	unicode
10A01	Mn	unicode
10A02	Mn	unicode
10A03	Mn	unicode
10A05	Mn	unicode
10A06	Mn	unicode
10A0C	Mn	unicode
10A0D	Mn	unicode
10A0E	Mn	unicode
10A0F	Mn	unicode
10A38	Mn	unicode
10A39	Mn	unicode
10A3A	Mn	unicode
10A3F	Mn	unicode
10AE5	Mn	unicode
10AE6	Mn	unicode
10D24	Mn	unicode
10D25	Mn	unicode
10D26	Mn	unicode
10D27	Mn	unicode
10D69	Cn	unicode
10D6A	Cn	unicode
10D6B	Cn	unicode
10D6C	Cn	unicode
10D6D	Cn	unicode
10EAB	Mn	unicode
10EAC	Mn	unicode
10EFA	Cn	unicode
10EFB	Cn	unicode
10EFC	Cn	unicode
10EFD	Cn	unicode
10EFE	Cn	unicode
10EFF	Cn	unicode
10F46	Mn	unicode
10F47	Mn	unicode
10F48	Mn	unicode
10F49	Mn	unicode
10F4A	Mn	unicode
10F4B	Mn	unicode
10F4C	Mn	unicode
10F4D	Mn	unicode
10F4E	Mn	unicode
10F4F	Mn	unicode
10F50	Mn	unicode
10F82	Mn	unicode
10F83	Mn	unicode
10F84	Mn	unicode
10F85	Mn	unicode
11001	Mn	unicode
11038	Mn	unicode
11039	Mn	unicode
1103A	Mn	unicode
1103B	Mn	unicode
1103C	Mn	unicode
1103D	Mn	unicode
1103E	Mn	unicode
1103F	Mn	unicode
11040	Mn	unicode
11041	Mn	unicode
11042	Mn	unicode
11043	Mn	unicode
11044	Mn	unicode
11045	Mn	unicode
11046	Mn	unicode
11070	Mn	unicode
11073	Mn	unicode
11074	Mn	unicode
1107F	Mn	unicode
11080	Mn	unicode
11081	Mn	unicode
110B3	Mn	unicode
110B4	Mn	unicode
110B5	Mn	unicode
110B6	Mn	unicode
110B9	Mn	unicode
110BA	Mn	unicode
110BD	Cf	unicode
110C2	Mn	unicode
110CD	Cf	unicode
11100	Mn	unicode
11101	Mn	unicode
11102	Mn	unicode
11127	Mn	unicode
11128	Mn	unicode
11129	Mn	unicode
1112A	Mn	unicode
1112B	Mn	unicode
1112D	Mn	unicode
1112E	Mn	unicode
1112F	Mn	unicode
11130	Mn	unicode
11131	Mn	unicode
11132	Mn	unicode
11133	Mn	unicode
11134	Mn	unicode
11173	Mn	unicode
11180	Mn	unicode
11181	Mn	unicode
111B6	Mn	unicode
111B7	Mn	unicode
111B8	Mn	unicode
111B9	Mn	unicode
111BA	Mn	unicode
111BB	Mn	unicode
111BC	Mn	unicode
111BD	Mn	unicode
111BE	Mn	unicode
111C9	Mn	unicode
111CA	Mn	unicode
111CB	Mn	unicode
111CC	Mn	unicode
111CF	Mn	unicode
1122F	Mn	unicode
11230	Mn	unicode
11231	Mn	unicode
11234	Mn	unicode
11236	Mn	unicode
11237	Mn	unicode
1123E	Mn	unicode
11241	Cn	unicode
112DF	Mn	unicode
112E3	Mn	unicode
112E4	Mn	unicode
112E5	Mn	unicode
112E6	Mn	unicode
112E7	Mn	unicode
112E8	Mn	unicode
112E9	Mn	unicode
112EA	Mn	unicode
11300	Mn	unicode
11301	Mn	unicode
1133B	Mn	unicode
1133C	Mn	unicode
11340	Mn	unicode
11366	Mn	unicode
11367	Mn	unicode
11368	Mn	unicode
11369	Mn	unicode
1136A	Mn	unicode
1136B	Mn	unicode
1136C	Mn	unicode
11370	Mn	unicode
11371	Mn	unicode
11372	Mn	unicode
11373	Mn	unicode
11374	Mn	unicode
113BB	Cn	unicode
113BC	Cn	unicode
113BD	Cn	unicode
113BE	Cn	unicode
113BF	Cn	unicode
113C0	Cn	unicode
113CE	Cn	unicode
113D0	Cn	unicode
113D2	Cn	unicode
113E1	Cn	unicode
113E2	Cn	unicode
11438	Mn	unicode
11439	Mn	unicode
1143A	Mn	unicode
1143B	Mn	unicode
1143C	Mn	unicode
1143D	Mn	unicode
1143E	Mn	unicode
1143F	Mn	unicode
11442	Mn	unicode
11443	Mn	unicode
11444	Mn	unicode
11446	Mn	unicode
1145E	Mn	unicode
114B3	Mn	unicode
114B4	Mn	unicode
114B5	Mn	unicode
114B6	Mn	unicode
114B7	Mn	unicode
114B8	Mn	unicode
114BA	Mn	unicode
114BF	Mn	unicode
114C0	Mn	unicode
114C2	Mn	unicode
114C3	Mn	unicode
115B2	Mn	unicode
115B3	Mn	unicode
115B4	Mn	unicode
115B5	Mn	unicode
115BC	Mn	unicode
115BD	Mn	unicode
115BF	Mn	unicode
115C0	Mn	unicode
115DC	Mn	unicode
115DD	Mn	unicode
11633	Mn	unicode
11634	Mn	unicode
11635	Mn	unicode
11636	Mn	unicode
11637	Mn	unicode
11638	Mn	unicode
11639	Mn	unicode
1163A	Mn	unicode
1163D	Mn	unicode
1163F	Mn	unicode
11640	Mn	unicode
116AB	Mn	unicode
116AD	Mn	unicode
116B0	Mn	unicode
116B1	Mn	unicode
116B2	Mn	unicode
116B3	Mn	unicode
116B4	Mn	unicode
116B5	Mn	unicode
116B7	Mn	unicode
1171D	Mn	unicode
1171F	Mn	unicode
11722	Mn	unicode
11723	Mn	unicode
11724	Mn	unicode
11725	Mn	unicode
11727	Mn	unicode
11728	Mn	unicode
11729	Mn	unicode
1172A	Mn	unicode
1172B	Mn	unicode
1182F	Mn	unicode
11830	Mn	unicode
11831	Mn	unicode
11832	Mn	unicode
11833	Mn	unicode
11834	Mn	unicode
11835	Mn	unicode
11836	Mn	unicode
11837	Mn	unicode
11839	Mn	unicode
1183A	Mn	unicode
1193B	Mn	unicode
1193C	Mn	unicode
1193E	Mn	unicode
11943	Mn	unicode
119D4	Mn	unicode
119D5	Mn	unicode
119D6	Mn	unicode
119D7	Mn	unicode
119DA	Mn	unicode
119DB	Mn	unicode
119E0	Mn	unicode
11A01	Mn	unicode
11A02	Mn	unicode
11A03	Mn	unicode
11A04	Mn	unicode
11A05	Mn	unicode
11A06	Mn	unicode
11A07	Mn	unicode
11A08	Mn	unicode
11A09	Mn	unicode
11A0A	Mn	unicode
11A33	Mn	unicode
11A34	Mn	unicode
11A35	Mn	unicode
11A36	Mn	unicode
11A37	Mn	unicode
11A38	Mn	unicode
11A3B	Mn	unicode
11A3C	Mn	unicode
11A3D	Mn	unicode
11A3E	Mn	unicode
11A47	Mn	unicode
11A51	Mn	unicode
11A52	Mn	unicode
11A53	Mn	unicode
11A54	Mn	unicode
11A55	Mn	unicode
11A56	Mn	unicode
11A59	Mn	unicode
11A5A	Mn	unicode
11A5B	Mn	unicode
11A8A	Mn	unicode
11A8B	Mn	unicode
11A8C	Mn	unicode
11A8D	Mn	unicode
11A8E	Mn	unicode
11A8F	Mn	unicode
11A90	Mn	unicode
11A91	Mn	unicode
11A92	Mn	unicode
11A93	Mn	unicode
11A94	Mn	unicode
11A95	Mn	unicode
11A96	Mn	unicode
11A98	Mn	unicode
11A99	Mn	unicode
11B60	Cn	unicode
11B62	Cn	unicode
11B63	Cn	unicode
11B64	Cn	unicode
11B66	Cn	unicode
11C30	Mn	unicode
11C31	Mn	unicode
11C32	Mn	unicode
11C33	Mn	unicode
11C34	Mn	unicode
11C35	Mn	unicode
11C36	Mn	unicode
11C38	Mn	unicode
11C39	Mn	unicode
11C3A	Mn	unicode
11C3B	Mn	unicode
11C3C	Mn	unicode
11C3D	Mn	unicode
11C3F	Mn	unicode
11C92	Mn	unicode
11C93	Mn	unicode
11C94	Mn	unicode
11C95	Mn	unicode
11C96	Mn	unicode
11C97	Mn	unicode
11C98	Mn	unicode
11C99	Mn	unicode
11C9A	Mn	unicode
11C9B	Mn	unicode
11C9C	Mn	unicode
11C9D	Mn	unicode
11C9E	Mn	unicode
11C9F	Mn	unicode
11CA0	Mn	unicode
11CA1	Mn	unicode
11CA2	Mn	unicode
11CA3	Mn	unicode
11CA4	Mn	unicode
11CA5	Mn	unicode
11CA6	Mn	unicode
11CA7	Mn	unicode
11CAA	Mn	unicode
11CAB	Mn	unicode
11CAC	Mn	unicode
11CAD	Mn	unicode
11CAE	Mn	unicode
11CAF	Mn	unicode
11CB0	Mn	unicode
11CB2	Mn	unicode
11CB3	Mn	unicode
11CB5	Mn	unicode
11CB6	Mn	unicode
11D31	Mn	unicode
11D32	Mn	unicode
11D33	Mn	unicode
11D34	Mn	unicode
11D35	Mn	unicode
11D36	Mn	unicode
11D3A	Mn	unicode
11D3C	Mn	unicode
11D3D	Mn	unicode
11D3F	Mn	unicode
11D40	Mn	unicode
11D41	Mn	unicode
11D42	Mn	unicode
11D43	Mn	unicode
11D44	Mn	unicode
11D45	Mn	unicode
11D47	Mn	unicode
11D90	Mn	unicode
11D91	Mn	unicode
11D95	Mn	unicode
11D97	Mn	unicode
11EF3	Mn	unicode
11EF4	Mn	unicode
11F00	Cn	unicode
11F01	Cn	unicode
11F36	Cn	unicode
11F37	Cn	unicode
11F38	Cn	unicode
11F39	Cn	unicode
11F3A	Cn	unicode
11F40	Cn	unicode
11F42	Cn	unicode
11F5A	Cn	unicode
13430	Cf	unicode
13431	Cf	unicode
13432	Cf	unicode
13433	Cf	unicode
13434	Cf	unicode
13435	Cf	unicode
13436	Cf	unicode
13437	Cf	unicode
13438	Cf	unicode
13439	Cn	unicode
1343A	Cn	unicode
1343B	Cn	unicode
1343C	Cn	unicode
1343D	Cn	unicode
1343E	Cn	unicode
1343F	Cn	unicode
13440	Cn	unicode
13447	Cn	unicode
13448	Cn	unicode
13449	Cn	unicode
1344A	Cn	unicode
1344B	Cn	unicode
1344C	Cn	unicode
1344D	Cn	unicode
1344E	Cn	unicode
1344F	Cn	unicode
13450	Cn	unicode
13451	Cn	unicode
13452	Cn	unicode
13453	Cn	unicode
13454	Cn	unicode
13455	Cn	unicode
1611E	Cn	unicode
1611F	Cn	unicode
16120	Cn	unicode
16121	Cn	unicode
16122	Cn	unicode
16123	Cn	unicode
16124	Cn	unicode
16125	Cn	unicode
16126	Cn	unicode
16127	Cn	unicode
16128	Cn	unicode
16129	Cn	unicode
1612D	Cn	unicode
1612E	Cn	unicode
1612F	Cn	unicode
16AF0	Mn	unicode
16AF1	Mn	unicode
16AF2	Mn	unicode
16AF3	Mn	unicode
16AF4	Mn	unicode
16B30	Mn	unicode
16B31	Mn	unicode
16B32	Mn	unicode
16B33	Mn	unicode
16B34	Mn	unicode
16B35	Mn	unicode
16B36	Mn	unicode
16F4F	Mn	unicode
16F8F	Mn	unicode
16F90	Mn	unicode
16F91	Mn	unicode
16F92	Mn	unicode
16FE4	Mn	unicode
1BC9D	Mn	unicode
1BC9E	Mn	unicode
1BCA0	Cf	unicode
1BCA1	Cf	unicode
1BCA2	Cf	unicode
1BCA3	Cf	unicode
1CF00	Mn	unicode
1CF01	Mn	unicode
1CF02	Mn	unicode
1CF03	Mn	unicode
1CF04	Mn	unicode
1CF05	Mn	unicode
1CF06	Mn	unicode
1CF07	Mn	unicode
1CF08	Mn	unicode
1CF09	Mn	unicode
1CF0A	Mn	unicode
1CF0B	Mn	unicode
1CF0C	Mn	unicode
1CF0D	Mn	unicode
1CF0E	Mn	unicode
1CF0F	Mn	unicode
1CF10	Mn	unicode
1CF11	Mn	unicode
1CF12	Mn	unicode
1CF13	Mn	unicode
1CF14	Mn	unicode
1CF15	Mn	unicode
1CF16	Mn	unicode
1CF17	Mn	unicode
1CF18	Mn	unicode
1CF19	Mn	unicode
1CF1A	Mn	unicode
1CF1B	Mn	unicode
1CF1C	Mn	unicode
1CF1D	Mn	unicode
1CF1E	Mn	unicode
1CF1F	Mn	unicode
1CF20	Mn	unicode
1CF21	Mn	unicode
1CF22	Mn	unicode
1CF23	Mn	unicode
1CF24	Mn	unicode
1CF25	Mn	unicode
1CF26	Mn	unicode
1CF27	Mn	unicode
1CF28	Mn	unicode
1CF29	Mn	unicode
1CF2A	Mn	unicode
1CF2B	Mn	unicode
1CF2C	Mn	unicode
1CF2D	Mn	unicode
1CF30	Mn	unicode
1CF31	Mn	unicode
1CF32	Mn	unicode
1CF33	Mn	unicode
1CF34	Mn	unicode
1CF35	Mn	unicode
1CF36	Mn	unicode
1CF37	Mn	unicode
1CF38	Mn	unicode
1CF39	Mn	unicode
1CF3A	Mn	unicode
1CF3B	Mn	unicode
1CF3C	Mn	unicode
1CF3D	Mn	unicode
1CF3E	Mn	unicode
1CF3F	Mn	unicode
1CF40	Mn	unicode
1CF41	Mn	unicode
1CF42	Mn	unicode
1CF43	Mn	unicode
1CF44	Mn	unicode
1CF45	Mn	unicode
1CF46	Mn	unicode
1D159	So	heuristic
1D167	Mn	unicode
1D168	Mn	unicode
1D169	Mn	unicode
1D173	Cf	both
1D174	Cf	both
1D175	Cf	both
1D176	Cf	both
1D177	Cf	both
1D178	Cf	both
1D179	Cf	both
1D17A	Cf	both
1D17B	Mn	unicode
1D17C	Mn	unicode
1D17D	Mn	unicode
1D17E	Mn	unicode
1D17F	Mn	unicode
1D180	Mn	unicode
1D181	Mn	unicode
1D182	Mn	unicode
1D185	Mn	unicode
1D186	Mn	unicode
1D187	Mn	unicode
1D188	Mn	unicode
1D189	Mn	unicode
1D18A	Mn	unicode
1D18B	Mn	unicode
1D1AA	Mn	unicode
1D1AB	Mn	unicode
1D1AC	Mn	unicode
1D1AD	Mn	unicode
1D242	Mn	unicode
1D243	Mn	unicode
1D244	Mn	unicode
1DA00	Mn	unicode
1DA01	Mn	unicode
1DA02	Mn	unicode
1DA03	Mn	unicode
1DA04	Mn	unicode
1DA05	Mn	unicode
1DA06	Mn	unicode
1DA07	Mn	unicode
1DA08	Mn	unicode
1DA09	Mn	unicode
1DA0A	Mn	unicode
1DA0B	Mn	unicode
1DA0C	Mn	unicode
1DA0D	Mn	unicode
1DA0E	Mn	unicode
1DA0F	Mn	unicode
1DA10	Mn	unicode
1DA11	Mn	unicode
1DA12	Mn	unicode
1DA13	Mn	unicode
1DA14	Mn	unicode
1DA15	Mn	unicode
1DA16	Mn	unicode
1DA17	Mn	unicode
1DA18	Mn	unicode
1DA19	Mn	unicode
1DA1A	Mn	unicode
1DA1B	Mn	unicode
1DA1C	Mn	unicode
1DA1D	Mn	unicode
1DA1E	Mn	unicode
1DA1F	Mn	unicode
1DA20	Mn	unicode
1DA21	Mn	unicode
1DA22	Mn	unicode
1DA23	Mn	unicode
1DA24	Mn	unicode
1DA25	Mn	unicode
1DA26	Mn	unicode
1DA27	Mn	unicode
1DA28	Mn	unicode
1DA29	Mn	unicode
1DA2A	Mn	unicode
1DA2B	Mn	unicode
1DA2C	Mn	unicode
1DA2D	Mn	unicode
1DA2E	Mn	unicode
1DA2F	Mn	unicode
1DA30	Mn	unicode
1DA31	Mn	unicode
1DA32	Mn	unicode
1DA33	Mn	unicode
1DA34	Mn	unicode
1DA35	Mn	unicode
1DA36	Mn	unicode
1DA3B	Mn	unicode
1DA3C	Mn	unicode
1DA3D	Mn	unicode
1DA3E	Mn	unicode
1DA3F	Mn	unicode
1DA40	Mn	unicode
1DA41	Mn	unicode
1DA42	Mn	unicode
1DA43	Mn	unicode
1DA44	Mn	unicode
1DA45	Mn	unicode
1DA46	Mn	unicode
1DA47	Mn	unicode
1DA48	Mn	unicode
1DA49	Mn	unicode
1DA4A	Mn	unicode
1DA4B	Mn	unicode
1DA4C	Mn	unicode
1DA4D	Mn	unicode
1DA4E	Mn	unicode
1DA4F	Mn	unicode
1DA50	Mn	unicode
1DA51	Mn	unicode
1DA52	Mn	unicode
1DA53	Mn	unicode
1DA54	Mn	unicode
1DA55	Mn	unicode
1DA56	Mn	unicode
1DA57	Mn	unicode
1DA58	Mn	unicode
1DA59	Mn	unicode
1DA5A	Mn	unicode
1DA5B	Mn	unicode
1DA5C	Mn	unicode
1DA5D	Mn	unicode
1DA5E	Mn	unicode
1DA5F	Mn	unicode
1DA60	Mn	unicode
1DA61	Mn	unicode
1DA62	Mn	unicode
1DA63	Mn	unicode
1DA64	Mn	unicode
1DA65	Mn	unicode
1DA66	Mn	unicode
1DA67	Mn	unicode
1DA68	Mn	unicode
1DA69	Mn	unicode
1DA6A	Mn	unicode
1DA6B	Mn	unicode
1DA6C	Mn	unicode
1DA75	Mn	unicode
1DA84	Mn	unicode
1DA9B	Mn	unicode
1DA9C	Mn	unicode
1DA9D	Mn	unicode
1DA9E	Mn	unicode
1DA9F	Mn	unicode
1DAA1	Mn	unicode
1DAA2	Mn	unicode
1DAA3	Mn	unicode
1DAA4	Mn	unicode
1DAA5	Mn	unicode
1DAA6	Mn	unicode
1DAA7	Mn	unicode
1DAA8	Mn	unicode
1DAA9	Mn	unicode
1DAAA	Mn	unicode
1DAAB	Mn	unicode
1DAAC	Mn	unicode
1DAAD	Mn	unicode
1DAAE	Mn	unicode
1DAAF	Mn	unicode
1E000	Mn	unicode
1E001	Mn	unicode
1E002	Mn	unicode
1E003	Mn	unicode
1E004	Mn	unicode
1E005	Mn	unicode
1E006	Mn	unicode
1E008	Mn	unicode
1E009	Mn	unicode
1E00A	Mn	unicode
1E00B	Mn	unicode
1E00C	Mn	unicode
1E00D	Mn	unicode
1E00E	Mn	unicode
1E00F	Mn	unicode
1E010	Mn	unicode
1E011	Mn	unicode
1E012	Mn	unicode
1E013	Mn	unicode
1E014	Mn	unicode
1E015	Mn	unicode
1E016	Mn	unicode
1E017	Mn	unicode
1E018	Mn	unicode
1E01B	Mn	unicode
1E01C	Mn	unicode
1E01D	Mn	unicode
1E01E	Mn	unicode
1E01F	Mn	unicode
1E020	Mn	unicode
1E021	Mn	unicode
1E023	Mn	unicode
1E024	Mn	unicode
1E026	Mn	unicode
1E027	Mn	unicode
1E028	Mn	unicode
1E029	Mn	unicode
1E02A	Mn	unicode
1E08F	Cn	unicode
1E130	Mn	unicode
1E131	Mn	unicode
1E132	Mn	unicode
1E133	Mn	unicode
1E134	Mn	unicode
1E135	Mn	unicode
1E136	Mn	unicode
1E2AE	Mn	unicode
1E2EC	Mn	unicode
1E2ED	Mn	unicode
1E2EE	Mn	unicode
1E2EF	Mn	unicode
1E4EC	Cn	unicode
1E4ED	Cn	unicode
1E4EE	Cn	unicode
1E4EF	Cn	unicode
1E5EE	Cn	unicode
1E5EF	Cn	unicode
1E6E3	Cn	unicode
1E6E6	Cn	unicode
1E6EE	Cn	unicode
1E6EF	Cn	unicode
1E6F5	Cn	unicode
1E8D0	Mn	unicode
1E8D1	Mn	unicode
1E8D2	Mn	unicode
1E8D3	Mn	unicode
1E8D4	Mn	unicode
1E8D5	Mn	unicode
1E8D6	Mn	unicode
1E944	Mn	unicode
1E945	Mn	unicode
1E946	Mn	unicode
1E947	Mn	unicode
1E948	Mn	unicode
1E949	Mn	unicode
1E94A	Mn	unicode
E0001	Cf	unicode
E0020	Cf	unicode
E0021	Cf	unicode
E0022	Cf	unicode
E0023	Cf	unicode
E0024	Cf	unicode
E0025	Cf	unicode
E0026	Cf	unicode
E0027	Cf	unicode
E0028	Cf	unicode
E0029	Cf	unicode
E002A	Cf	unicode
E002B	Cf	unicode
E002C	Cf	unicode
E002D	Cf	unicode
E002E	Cf	unicode
E002F	Cf	unicode
E0030	Cf	unicode
E0031	Cf	unicode
E0032	Cf	unicode
E0033	Cf	unicode
E0034	Cf	unicode
E0035	Cf	unicode
E0036	Cf	unicode
E0037	Cf	unicode
E0038	Cf	unicode
E0039	Cf	unicode
E003A	Cf	unicode
E003B	Cf	unicode
E003C	Cf	unicode
E003D	Cf	unicode
E003E	Cf	unicode
E003F	Cf	unicode
E0040	Cf	unicode
E0041	Cf	unicode
E0042	Cf	unicode
E0043	Cf	unicode
E0044	Cf	unicode
E0045	Cf	unicode
E0046	Cf	unicode
E0047	Cf	unicode
E0048	Cf	unicode
E0049	Cf	unicode
E004A	Cf	unicode
E004B	Cf	unicode
E004C	Cf	unicode
E004D	Cf	unicode
E004E	Cf	unicode
E004F	Cf	unicode
E0050	Cf	unicode
E0051	Cf	unicode
E0052	Cf	unicode
E0053	Cf	unicode
E0054	Cf	unicode
E0055	Cf	unicode
E0056	Cf	unicode
E0057	Cf	unicode
E0058	Cf	unicode
E0059	Cf	unicode
E005A	Cf	unicode
E005B	Cf	unicode
E005C	Cf	unicode
E005D	Cf	unicode
E005E	Cf	unicode
E005F	Cf	unicode
E0060	Cf	unicode
E0061	Cf	unicode
E0062	Cf	unicode
E0063	Cf	unicode
E0064	Cf	unicode
E0065	Cf	unicode
E0066	Cf	unicode
E0067	Cf	unicode
E0068	Cf	unicode
E0069	Cf	unicode
E006A	Cf	unicode
E006B	Cf	unicode
E006C	Cf	unicode
E006D	Cf	unicode
E006E	Cf	unicode
E006F	Cf	unicode
E0070	Cf	unicode
E0071	Cf	unicode
E0072	Cf	unicode
E0073	Cf	unicode
E0074	Cf	unicode
E0075	Cf	unicode
E0076	Cf	unicode
E0077	Cf	unicode
E0078	Cf	unicode
E0079	Cf	unicode
E007A	Cf	unicode
E007B	Cf	unicode
E007C	Cf	unicode
E007D	Cf	unicode
E007E	Cf	unicode
E007F	Cf	unicode
E0100	Mn	unicode
E0101	Mn	unicode
E0102	Mn	unicode
E0103	Mn	unicode
E0104	Mn	unicode
E0105	Mn	unicode
E0106	Mn	unicode
E0107	Mn	unicode
E0108	Mn	unicode
E0109	Mn	unicode
E010A	Mn	unicode
E010B	Mn	unicode
E010C	Mn	unicode
E010D	Mn	unicode
E010E	Mn	unicode
E010F	Mn	unicode
E0110	Mn	unicode
E0111	Mn	unicode
E0112	Mn	unicode
E0113	Mn	unicode
E0114	Mn	unicode
E0115	Mn	unicode
E0116	Mn	unicode
E0117	Mn	unicode
E0118	Mn	unicode
E0119	Mn	unicode
E011A	Mn	unicode
E011B	Mn	unicode
E011C	Mn	unicode
E011D	Mn	unicode
E011E	Mn	unicode
E011F	Mn	unicode
E0120	Mn	unicode
E0121	Mn	unicode
E0122	Mn	unicode
E0123	Mn	unicode
E0124	Mn	unicode
E0125	Mn	unicode
E0126	Mn	unicode
E0127	Mn	unicode
E0128	Mn	unicode
E0129	Mn	unicode
E012A	Mn	unicode
E012B	Mn	unicode
E012C	Mn	unicode
E012D	Mn	unicode
E012E	Mn	unicode
E012F	Mn	unicode
E0130	Mn	unicode
E0131	Mn	unicode
E0132	Mn	unicode
E0133	Mn	unicode
E0134	Mn	unicode
E0135	Mn	unicode
E0136	Mn	unicode
E0137	Mn	unicode
E0138	Mn	unicode
E0139	Mn	unicode
E013A	Mn	unicode
E013B	Mn	unicode
E013C	Mn	unicode
E013D	Mn	unicode
E013E	Mn	unicode
E013F	Mn	unicode
E0140	Mn	unicode
E0141	Mn	unicode
E0142	Mn	unicode
E0143	Mn	unicode
E0144	Mn	unicode
E0145	Mn	unicode
E0146	Mn	unicode
E0147	Mn	unicode
E0148	Mn	unicode
E0149	Mn	unicode
E014A	Mn	unicode
E014B	Mn	unicode
E014C	Mn	unicode
E014D	Mn	unicode
E014E	Mn	unicode
E014F	Mn	unicode
E0150	Mn	unicode
E0151	Mn	unicode
E0152	Mn	unicode
E0153	Mn	unicode
E0154	Mn	unicode
E0155	Mn	unicode
E0156	Mn	unicode
E0157	Mn	unicode
E0158	Mn	unicode
E0159	Mn	unicode
E015A	Mn	unicode
E015B	Mn	unicode
E015C	Mn	unicode
E015D	Mn	unicode
E015E	Mn	unicode
E015F	Mn	unicode
E0160	Mn	unicode
E0161	Mn	unicode
E0162	Mn	unicode
E0163	Mn	unicode
E0164	Mn	unicode
E0165	Mn	unicode
E0166	Mn	unicode
E0167	Mn	unicode
E0168	Mn	unicode
E0169	Mn	unicode
E016A	Mn	unicode
E016B	Mn	unicode
E016C	Mn	unicode
E016D	Mn	unicode
E016E	Mn	unicode
E016F	Mn	unicode
E0170	Mn	unicode
E0171	Mn	unicode
E0172	Mn	unicode
E0173	Mn	unicode
E0174	Mn	unicode
E0175	Mn	unicode
E0176	Mn	unicode
E0177	Mn	unicode
E0178	Mn	unicode
E0179	Mn	unicode
E017A	Mn	unicode
E017B	Mn	unicode
E017C	Mn	unicode
E017D	Mn	unicode
E017E	Mn	unicode
E017F	Mn	unicode
E0180	Mn	unicode
E0181	Mn	unicode
E0182	Mn	unicode
E0183	Mn	unicode
E0184	Mn	unicode
E0185	Mn	unicode
E0186	Mn	unicode
E0187	Mn	unicode
E0188	Mn	unicode
E0189	Mn	unicode
E018A	Mn	unicode
E018B	Mn	unicode
E018C	Mn	unicode
E018D	Mn	unicode
E018E	Mn	unicode
E018F	Mn	unicode
E0190	Mn	unicode
E0191	Mn	unicode
E0192	Mn	unicode
E0193	Mn	unicode
E0194	Mn	unicode
E0195	Mn	unicode
E0196	Mn	unicode
E0197	Mn	unicode
E0198	Mn	unicode
E0199	Mn	unicode
E019A	Mn	unicode
E019B	Mn	unicode
E019C	Mn	unicode
E019D	Mn	unicode
E019E	Mn	unicode
E019F	Mn	unicode
E01A0	Mn	unicode
E01A1	Mn	unicode
E01A2	Mn	unicode
E01A3	Mn	unicode
E01A4	Mn	unicode
E01A5	Mn	unicode
E01A6	Mn	unicode
E01A7	Mn	unicode
E01A8	Mn	unicode
E01A9	Mn	unicode
E01AA	Mn	unicode
E01AB	Mn	unicode
E01AC	Mn	unicode
E01AD	Mn	unicode
E01AE	Mn	unicode
E01AF	Mn	unicode
E01B0	Mn	unicode
E01B1	Mn	unicode
E01B2	Mn	unicode
E01B3	Mn	unicode
E01B4	Mn	unicode
E01B5	Mn	unicode
E01B6	Mn	unicode
E01B7	Mn	unicode
E01B8	Mn	unicode
E01B9	Mn	unicode
E01BA	Mn	unicode
E01BB	Mn	unicode
E01BC	Mn	unicode
E01BD	Mn	unicode
E01BE	Mn	unicode
E01BF	Mn	unicode
E01C0	Mn	unicode
E01C1	Mn	unicode
E01C2	Mn	unicode
E01C3	Mn	unicode
E01C4	Mn	unicode
E01C5	Mn	unicode
E01C6	Mn	unicode
E01C7	Mn	unicode
E01C8	Mn	unicode
E01C9	Mn	unicode
E01CA	Mn	unicode
E01CB	Mn	unicode
E01CC	Mn	unicode
E01CD	Mn	unicode
E01CE	Mn	unicode
E01CF	Mn	unicode
E01D0	Mn	unicode
E01D1	Mn	unicode
E01D2	Mn	unicode
E01D3	Mn	unicode
E01D4	Mn	unicode
E01D5	Mn	unicode
E01D6	Mn	unicode
E01D7	Mn	unicode
E01D8	Mn	unicode
E01D9	Mn	unicode
E01DA	Mn	unicode
E01DB	Mn	unicode
E01DC	Mn	unicode
E01DD	Mn	unicode
E01DE	Mn	unicode
E01DF	Mn	unicode
E01E0	Mn	unicode
E01E1	Mn	unicode
E01E2	Mn	unicode
E01E3	Mn	unicode
